is_primary_nan,total_area,basement,elevator,balcony,property_level,heating_type_nan,balcony_nan,row_price_m2,total_property_level,parking_nan,url,building_type_nan,building_year,heating_type,price,is_primary,total_property_level_nan,elevator_nan,id,is_parking,no_rooms,district_norm,building_type,property_level_nan,building_year_nan,portal_name,basement_nan
0,68.0,0,1,0,7,0,0,28680,11,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bagno-68m2-mzn2043489129,1,2009,urban,1960000.0,0,0,0,mzn2043489129,1,2,UNKNOWN,UNKNOWN,0,0,morizon,0
0,98.0,0,0,0,100,0,0,20121,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-srodmiescie-gornoslaska-98m2-mzn2043482863,0,2001,urban,1990000.0,0,1,0,mzn2043482863,1,3,srodmiescie,apartment,1,0,morizon,0
0,67.0,0,0,0,100,0,0,20121,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-krowia-67m2-mzn2043449522,0,2001,urban,1990000.0,0,1,0,mzn2043449522,1,3,praga polnoc,apartment,1,0,morizon,0
0,92.0,0,1,1,2,1,0,19906,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-piaskowa-92m2-mzn2043445908,0,2000,UNKNOWN,2110000.0,0,0,0,mzn2043445908,1,4,wola,block,0,0,morizon,0
0,28.0,1,0,1,1,0,0,16596,2,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wawer-zorzy-28m2-mzn2043412887,1,1962,urban,473000.0,0,0,0,mzn2043412887,1,1,wawer,UNKNOWN,0,0,morizon,0
0,37.0,1,0,0,2,0,0,14000,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursus-kazimierza-puzaka-37m2-mzn2043453243,1,1955,individual,523320.0,0,0,0,mzn2043453243,1,2,ursus,UNKNOWN,0,0,morizon,0
0,30.0,1,0,1,5,0,0,18300,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ochota-bialobrzeska-30m2-mzn2043411937,0,1965,urban,549000.0,0,0,0,mzn2043411937,1,1,ochota,tenement,0,0,morizon,0
0,39.0,1,0,0,100,0,0,15103,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-opinogorska-39m2-mzn2043448876,1,1970,urban,589000.0,0,1,0,mzn2043448876,1,2,praga poludnie,UNKNOWN,1,0,morizon,0
0,44.0,0,0,1,1,0,0,14091,2,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-kartograficzna-44m2-mzn2043482895,1,2023,urban,620000.0,0,0,0,mzn2043482895,1,2,targowek,UNKNOWN,0,0,morizon,0
0,28.0,0,0,1,1,0,0,14091,2,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-saska-28m2-mzn2043445604,1,2023,urban,620000.0,0,0,0,mzn2043445604,1,2,praga poludnie,UNKNOWN,0,0,morizon,0
0,36.0,0,0,1,3,0,0,17302,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-jozefa-szanajcy-36m2-mzn2043491759,1,1957,urban,635000.0,0,0,0,mzn2043491759,1,1,praga polnoc,UNKNOWN,0,0,morizon,0
0,29.0,0,0,1,3,0,0,17302,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-srodmiescie-elektoralna-29m2-mzn2043409377,1,1957,urban,635000.0,0,0,0,mzn2043409377,1,1,srodmiescie,UNKNOWN,0,0,morizon,0
0,46.0,1,1,1,3,0,0,14978,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-adama-jarzebskiego-46m2-mzn2043422071,1,1970,urban,689000.0,0,0,0,mzn2043422071,1,2,bielany,UNKNOWN,0,0,morizon,0
0,33.0,0,0,1,7,0,0,20680,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-stefana-zeromskiego-33m2-mzn2043413732,0,2016,urban,699000.0,0,0,0,mzn2043413732,1,1,bielany,apartment,0,0,morizon,0
0,33.0,0,0,1,7,0,0,20680,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-stefana-zeromskiego-33m2-mzn2043413731,0,2016,urban,699000.0,0,0,0,mzn2043413731,1,1,bielany,apartment,0,0,morizon,0
0,45.0,0,0,1,1,0,0,15704,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bemowo-plk-witolda-lokuciewskiego-45m2-mzn2043409733,1,2016,urban,715000.0,0,0,0,mzn2043409733,1,2,bemowo,UNKNOWN,0,0,morizon,0
0,49.0,0,1,1,100,0,0,14529,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-49m2-mzn2043454440,1,2004,urban,719900.0,0,1,0,mzn2043454440,1,2,targowek,UNKNOWN,1,1,morizon,0
0,49.0,0,1,1,100,0,0,14529,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursus-skoroszewska-49m2-mzn2043449197,1,2004,urban,719900.0,0,1,0,mzn2043449197,1,2,ursus,UNKNOWN,1,1,morizon,0
0,36.0,0,0,0,10,0,0,19973,11,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bemowo-gen-waleriana-czumy-36m2-mzn2043421518,1,1980,urban,729000.0,0,0,0,mzn2043421518,1,2,bemowo,UNKNOWN,0,0,morizon,0
0,38.0,0,0,0,10,0,0,19973,11,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-turmoncka-38m2-mzn2043500083,1,1980,urban,729000.0,0,0,0,mzn2043500083,1,2,targowek,UNKNOWN,0,0,morizon,0
0,45.0,0,1,1,1,0,0,16161,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-mochtynska-45m2-mzn2043371094,1,2019,individual,730000.0,0,0,0,mzn2043371094,1,2,bialoleka,UNKNOWN,0,0,morizon,0
0,40.0,0,1,0,3,0,0,18015,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-mlynarska-40m2-mzn2043488659,0,1953,urban,735000.0,0,0,0,mzn2043488659,1,2,wola,tenement,0,0,morizon,0
0,38.0,0,1,0,3,0,0,18015,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-stefana-batorego-38m2-mzn2043485482,0,1953,urban,735000.0,0,0,0,mzn2043485482,1,2,mokotow,tenement,0,0,morizon,0
0,35.0,1,1,0,1,0,0,21429,17,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-zoliborz-kazimierza-promyka-35m2-mzn2043417396,0,1966,urban,750000.0,0,0,0,mzn2043417396,1,2,zoliborz,block,0,0,morizon,0
0,42.0,1,1,0,1,0,0,21429,17,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-kondratowicza-42m2-mzn2043422984,0,1966,urban,750000.0,0,0,0,mzn2043422984,1,2,targowek,block,0,0,morizon,0
0,29.0,0,0,1,2,0,0,27003,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-sprzeczna-29m2-mzn2043414596,0,2017,urban,792000.0,0,0,0,mzn2043414596,1,1,praga polnoc,apartment,0,0,morizon,0
0,40.0,0,0,1,2,0,0,27003,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bemowo-kopalniana-40m2-mzn2043446773,0,2017,urban,792000.0,0,0,0,mzn2043446773,1,1,bemowo,apartment,0,0,morizon,0
0,66.0,1,0,0,1,0,0,12065,11,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bemowo-jana-blatona-66m2-mzn2043491746,1,1990,urban,799900.0,0,0,0,mzn2043491746,1,3,bemowo,UNKNOWN,0,0,morizon,0
0,66.0,1,0,1,3,0,0,11957,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-zeglugi-wislanej-66m2-mzn2043424338,1,2009,urban,799900.0,0,0,0,mzn2043424338,1,3,bialoleka,UNKNOWN,0,0,morizon,0
0,60.0,1,0,0,100,1,0,13600,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wawer-bronislawa-czecha-60m2-mzn2043371725,1,1952,UNKNOWN,816000.0,0,1,0,mzn2043371725,1,3,wawer,UNKNOWN,1,0,morizon,0
0,66.0,1,0,1,3,0,0,12394,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-turmoncka-66m2-mzn2043451743,1,1974,urban,818000.0,0,0,0,mzn2043451743,1,3,targowek,UNKNOWN,0,0,morizon,0
0,54.0,0,0,1,10,0,0,15185,14,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-wladyslawa-uminskiego-54m2-mzn2043414374,1,1982,urban,820000.0,0,0,0,mzn2043414374,1,3,praga poludnie,UNKNOWN,0,0,morizon,0
0,57.0,0,0,1,10,0,0,15185,14,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-ostrodzka-57m2-mzn2043412237,1,1982,urban,820000.0,0,0,0,mzn2043412237,1,3,bialoleka,UNKNOWN,0,0,morizon,0
0,47.0,0,0,1,1,0,0,17660,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wlochy-klinkierowa-47m2-mzn2043298302,0,2018,urban,830000.0,0,0,0,mzn2043298302,1,2,wlochy,apartment,0,0,morizon,0
0,66.0,0,1,0,2,0,0,12451,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-talarowa-66m2-mzn2043364316,0,2025,urban,834000.0,1,0,0,mzn2043364316,1,3,bialoleka,apartment,0,0,morizon,0
0,60.0,1,0,0,2,1,0,14356,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-uroczysko-60m2-mzn2043485273,0,1994,UNKNOWN,870000.0,0,0,0,mzn2043485273,1,2,targowek,block,0,0,morizon,0
0,70.0,0,1,1,4,1,0,12700,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-ksiazkowa-70m2-mzn2043510968,0,1998,UNKNOWN,889000.0,0,0,0,mzn2043510968,1,3,bialoleka,block,0,0,morizon,0
0,47.0,0,0,1,7,0,0,18887,19,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-grochowska-47m2-mzn2043182199,0,2018,urban,889000.0,0,0,0,mzn2043182199,1,2,praga poludnie,apartment,0,0,morizon,0
0,29.0,0,0,1,7,0,0,18887,19,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursynow-klobucka-29m2-mzn2043491606,0,2018,urban,889000.0,0,0,0,mzn2043491606,1,2,ursynow,apartment,0,0,morizon,0
0,49.0,0,0,1,5,1,0,18027,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-ksiecia-janusza-49m2-mzn2043480013,1,2007,UNKNOWN,890000.0,0,0,0,mzn2043480013,1,2,wola,UNKNOWN,0,0,morizon,0
0,56.0,0,1,0,3,0,0,16109,11,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursynow-szolc-rogozinskiego-56m2-mzn2043454939,1,1981,urban,915000.0,0,0,0,mzn2043454939,1,3,ursynow,UNKNOWN,0,0,morizon,0
0,56.0,1,0,1,3,0,0,16109,15,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursynow-stefana-szolc-rogozinskiego-56m2-mzn2043444445,1,1981,urban,915000.0,0,0,0,mzn2043444445,1,3,ursynow,UNKNOWN,0,0,morizon,0
0,52.0,0,1,1,14,0,0,17409,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-marii-rodziewiczowny-52m2-mzn2043372300,1,2019,urban,919000.0,0,0,0,mzn2043372300,1,2,praga poludnie,UNKNOWN,0,0,morizon,0
0,58.0,0,1,1,1,0,0,16086,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-przy-agorze-58m2-mzn2043457153,0,2005,urban,934900.0,0,0,0,mzn2043457153,1,2,bielany,apartment,0,0,morizon,0
0,61.0,1,0,1,2,0,0,15410,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bemowo-karola-irzykowskiego-61m2-mzn2043408860,0,2004,urban,940000.0,0,0,0,mzn2043408860,1,4,bemowo,block,0,1,morizon,0
0,45.0,0,1,1,2,0,0,21592,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-jana-kazimierza-45m2-mzn2043510945,0,2016,urban,972500.0,0,0,0,mzn2043510945,1,2,wola,apartment,0,0,morizon,0
0,63.0,1,0,1,10,0,0,15457,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursynow-meander-63m2-mzn2043483438,1,1986,urban,980000.0,0,0,0,mzn2043483438,1,3,ursynow,UNKNOWN,0,0,morizon,0
0,47.0,0,0,0,100,0,0,20948,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ochota-aleja-niepodleglosci-47m2-mzn2043508361,0,1951,urban,990000.0,0,1,0,mzn2043508361,1,2,ochota,tenement,1,0,morizon,0
0,57.0,0,0,0,100,0,0,20948,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-gen-tadeusza-bora-komorowskiego-57m2-mzn2043456013,0,1951,urban,990000.0,0,1,0,mzn2043456013,1,2,praga poludnie,tenement,1,0,morizon,0
0,59.0,0,0,1,3,0,0,16861,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wlochy-instalatorow-59m2-mzn2043334218,0,2024,urban,999000.0,1,0,0,mzn2043334218,1,3,wlochy,apartment,0,0,morizon,0
0,59.0,0,0,1,3,0,0,16861,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wlochy-instalatorow-59m2-mzn2043334041,0,2024,urban,999000.0,0,0,0,mzn2043334041,1,3,wlochy,apartment,0,0,morizon,0
0,71.0,1,1,0,100,0,0,13928,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursus-71m2-mzn2043413215,0,2011,gas,1000000.0,0,1,0,mzn2043413215,1,4,ursus,apartment,1,0,morizon,0
0,54.0,0,0,1,100,0,0,19000,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-gorczewska-54m2-mzn2043412142,0,2010,urban,1026000.0,0,1,0,mzn2043412142,1,2,wola,apartment,1,0,morizon,0
0,57.0,0,0,1,100,0,0,19000,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-wita-stwosza-57m2-mzn2043483354,0,2010,urban,1026000.0,0,1,0,mzn2043483354,1,2,mokotow,apartment,1,0,morizon,0
0,73.0,0,0,0,8,1,0,15068,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursus-73m2-mzn2043271059,1,2007,UNKNOWN,1100000.0,0,0,0,mzn2043271059,1,3,ursus,UNKNOWN,0,0,morizon,0
0,66.0,0,1,0,100,0,0,16885,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-etiudy-rewolucyjnej-66m2-mzn2043336502,1,1969,urban,1120000.0,0,1,0,mzn2043336502,1,2,mokotow,UNKNOWN,1,0,morizon,0
0,68.0,0,1,0,5,0,0,16788,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-wilenska-68m2-mzn2043508377,0,2003,urban,1152000.0,0,0,0,mzn2043508377,1,3,praga polnoc,apartment,0,0,morizon,0
0,48.0,0,1,0,6,1,0,24948,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-zoliborz-ludwika-rydygiera-48m2-mzn2043369639,0,2014,UNKNOWN,1197500.0,0,0,0,mzn2043369639,1,2,zoliborz,apartment,0,0,morizon,0
0,64.0,0,1,1,3,0,0,18512,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ochota-zadumana-64m2-mzn2043424561,0,2002,urban,1199562.0,0,0,0,mzn2043424561,1,2,ochota,apartment,0,0,morizon,0
0,56.0,0,0,0,2,0,0,21464,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wilanow-prymasa-augusta-hlonda-56m2-mzn2043452212,0,2004,urban,1220000.0,0,0,0,mzn2043452212,1,2,wilanow,apartment,0,1,morizon,0
0,82.0,0,1,1,2,0,0,15097,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wawer-lucerny-82m2-mzn2043445822,1,2007,urban,1250000.0,0,0,0,mzn2043445822,1,3,wawer,UNKNOWN,0,0,morizon,0
0,50.0,0,1,1,2,0,0,15097,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-50m2-mzn2043488465,1,2007,urban,1250000.0,0,0,0,mzn2043488465,1,3,UNKNOWN,UNKNOWN,0,0,morizon,0
0,82.0,0,0,0,4,0,0,15726,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wilhelma-konrada-roentgena-82m2-mzn2043416880,0,2001,urban,1299000.0,0,0,0,mzn2043416880,1,5,UNKNOWN,block,0,0,morizon,0
0,72.0,0,0,0,4,0,0,15726,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-72m2-mzn2043302980,0,2001,urban,1299000.0,0,0,0,mzn2043302980,1,5,mokotow,block,0,0,morizon,0
0,53.0,1,0,1,4,0,0,25019,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-srodmiescie-natolinska-53m2-mzn2043414855,0,1959,urban,1342000.0,0,0,0,mzn2043414855,1,2,srodmiescie,tenement,0,0,morizon,0
0,51.0,1,0,1,4,0,0,25019,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-jana-kazimierza-51m2-mzn2043412204,0,1959,urban,1342000.0,0,0,0,mzn2043412204,1,2,wola,tenement,0,0,morizon,0
0,56.0,0,0,1,3,1,0,24802,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ochota-joteyki-56m2-mzn2041783114,1,2023,UNKNOWN,1393638.0,1,0,0,mzn2041783114,1,2,ochota,UNKNOWN,0,0,morizon,0
0,69.0,0,0,1,3,1,0,24802,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-konstruktorska-69m2-mzn2043452217,1,2023,UNKNOWN,1393638.0,1,0,0,mzn2043452217,1,2,mokotow,UNKNOWN,0,0,morizon,0
0,85.0,1,0,1,1,0,0,18824,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-85m2-mzn2043371858,1,1994,urban,1600000.0,0,0,0,mzn2043371858,1,4,praga poludnie,UNKNOWN,0,0,morizon,0
0,86.0,0,0,1,1,0,0,13932,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-guminska-86m2-mzn2043265594,0,2023,urban,1667679.0,1,0,0,mzn2043265594,1,4,UNKNOWN,apartment,0,0,morizon,0
0,66.0,0,0,0,3,1,0,15273,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-zoliborz-przasnyska-66m2-mzn2043451509,0,2023,UNKNOWN,1985441.0,1,0,0,mzn2043451509,1,3,zoliborz,apartment,0,0,morizon,0
0,28.0,0,0,1,100,0,0,16875,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-kartograficzna-28m2-mzn2043376485,1,2010,urban,485000.0,0,1,0,mzn2043376485,1,1,bialoleka,UNKNOWN,1,0,morizon,0
0,31.0,1,0,0,1,1,0,15810,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursynow-franciszka-marii-lanciego-31m2-mzn2043485977,1,1983,UNKNOWN,498000.0,0,0,0,mzn2043485977,1,1,ursynow,UNKNOWN,0,0,morizon,0
0,34.0,1,1,1,4,0,0,15000,4,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-odkryta-34m2-mzn2043454683,1,2008,urban,520500.0,0,0,0,mzn2043454683,1,1,bialoleka,UNKNOWN,0,0,morizon,0
0,24.0,1,0,0,100,0,0,21875,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-konduktorska-24m2-mzn2043509061,1,1963,urban,525000.0,0,1,0,mzn2043509061,1,1,mokotow,UNKNOWN,1,0,morizon,0
0,20.0,0,0,0,1,0,0,26500,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-zoliborz-wladyslawa-broniewskiego-20m2-mzn2043444808,1,1969,urban,530000.0,0,0,0,mzn2043444808,1,1,zoliborz,UNKNOWN,0,0,morizon,0
0,23.0,0,0,0,4,0,0,22961,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-wolska-23m2-mzn2043417382,0,2017,urban,535000.0,0,0,0,mzn2043417382,1,1,wola,apartment,0,0,morizon,0
0,24.0,0,0,0,4,0,0,22961,8,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-wolska-24m2-mzn2043365833,0,2017,urban,535000.0,0,0,0,mzn2043365833,1,1,wola,apartment,0,0,morizon,0
0,33.0,1,0,1,1,1,0,16566,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-siennicka-33m2-mzn2043508634,0,1967,UNKNOWN,550000.0,0,0,0,mzn2043508634,1,2,praga poludnie,tenement,0,0,morizon,0
0,33.0,1,0,1,1,1,0,16566,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-wrzeciono-33m2-mzn2043480344,0,1967,UNKNOWN,550000.0,0,0,0,mzn2043480344,1,2,bielany,tenement,0,0,morizon,0
0,25.0,1,1,0,6,0,0,21961,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-25m2-mzn2043485410,1,1970,urban,560000.0,0,0,0,mzn2043485410,1,1,praga poludnie,UNKNOWN,0,0,morizon,0
0,35.0,1,0,0,3,0,0,16780,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-35m2-mzn2043485539,1,1983,urban,590000.0,0,0,0,mzn2043485539,1,2,bielany,UNKNOWN,0,0,morizon,0
0,44.0,1,0,0,3,0,0,16780,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-aluzyjna-44m2-mzn2043422736,1,1983,urban,590000.0,0,0,0,mzn2043422736,1,2,bialoleka,UNKNOWN,0,0,morizon,0
0,36.0,0,1,1,4,0,0,16986,5,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-ku-rzece-36m2-mzn2043409171,0,2017,urban,620000.0,0,0,0,mzn2043409171,1,2,bialoleka,apartment,0,0,morizon,0
0,46.0,1,1,1,4,0,0,13819,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-stanislawa-rogalskiego-46m2-mzn2043408671,1,1977,urban,639000.0,0,0,0,mzn2043408671,1,2,praga poludnie,UNKNOWN,0,0,morizon,0
0,38.0,1,1,1,4,0,0,13819,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-jagiellonska-38m2-mzn2043414747,1,1977,urban,639000.0,0,0,0,mzn2043414747,1,2,praga polnoc,UNKNOWN,0,0,morizon,0
0,53.0,1,0,1,8,0,0,12176,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-targowek-piotra-wysockiego-53m2-mzn2043480746,1,1975,urban,649000.0,0,0,0,mzn2043480746,1,3,targowek,UNKNOWN,0,0,morizon,0
0,44.0,1,0,1,9,0,0,14597,15,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bielany-pabla-nerudy-44m2-mzn2043487520,1,1980,urban,650000.0,0,0,0,mzn2043487520,1,2,bielany,UNKNOWN,0,0,morizon,0
0,44.0,0,0,0,4,1,0,14509,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-poludnie-komorska-44m2-mzn2043454005,1,2003,UNKNOWN,650000.0,0,0,0,mzn2043454005,1,2,praga poludnie,UNKNOWN,0,0,morizon,0
0,42.0,0,0,0,4,1,0,14509,6,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursus-ryzowa-62-42m2-mzn2042948274,1,2003,UNKNOWN,650000.0,0,0,0,mzn2042948274,1,2,ursus,UNKNOWN,0,0,morizon,0
0,51.0,1,1,0,100,0,0,13000,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-skarbka-z-gor-51m2-mzn2043376206,1,2011,urban,663000.0,0,1,0,mzn2043376206,1,2,bialoleka,UNKNOWN,1,0,morizon,0
0,26.0,0,1,0,3,0,0,25479,15,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-wola-chlodna-26m2-mzn2043332242,1,1969,urban,665000.0,0,0,0,mzn2043332242,1,2,wola,UNKNOWN,0,0,morizon,0
0,42.0,1,0,1,2,0,0,16212,10,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-soczi-42m2-mzn2043485393,1,1970,urban,689000.0,0,0,0,mzn2043485393,1,2,mokotow,UNKNOWN,0,0,morizon,0
0,53.0,0,0,1,1,1,0,12893,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-mikolaja-traby-53m2-mzn2043488454,0,2024,UNKNOWN,693630.0,1,0,0,mzn2043488454,1,3,bialoleka,apartment,0,0,morizon,0
0,53.0,0,0,1,1,1,0,12893,3,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-skarbka-z-gor-53m2-mzn2043290364,0,2024,UNKNOWN,693630.0,1,0,0,mzn2043290364,1,3,bialoleka,apartment,0,0,morizon,0
0,47.0,0,0,0,100,1,0,14653,100,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ochota-jankowska-47m2-mzn2043334658,1,2004,UNKNOWN,696000.0,0,1,0,mzn2043334658,1,3,ochota,UNKNOWN,1,1,morizon,0
0,50.0,0,0,1,1,0,0,13883,2,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-bialoleka-ostrodzka-50m2-mzn2043366076,1,2008,urban,699700.0,0,0,0,mzn2043366076,1,2,bialoleka,UNKNOWN,0,0,morizon,0
0,46.0,0,0,1,1,0,0,13883,2,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-ursus-ryzowa-62-46m2-mzn2042948279,1,2008,urban,699700.0,0,0,0,mzn2042948279,1,2,ursus,UNKNOWN,0,0,morizon,0
0,55.0,1,0,0,12,1,0,12909,13,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-mokotow-bernardynska-55m2-mzn2043451912,1,1972,UNKNOWN,710000.0,0,0,0,mzn2043451912,1,3,mokotow,UNKNOWN,0,0,morizon,0
0,43.0,0,1,1,4,0,0,16500,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-jagiellonska-43m2-mzn2043414750,0,2024,central,710985.0,0,0,0,mzn2043414750,1,2,praga polnoc,apartment,0,0,morizon,0
0,43.0,0,1,1,4,0,0,16500,7,0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-warszawa-praga-polnoc-jagiellonska-43m2-mzn2043414749,0,2024,central,714450.0,0,0,0,mzn2043414749,1,2,praga polnoc,apartment,0,0,morizon,0
